T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     263.233                 -121.848              
200     238.400                 -122.870              
298.15  235.457                 -123.846              
300     235.458                 -123.865              
400     236.770                 -124.993              
500     239.293                 -126.845              
600     242.160                 -129.476              
700     245.068                 -131.298              
800     247.901                 -133.639              
900     250.616                 -135.569              
1000    253.197                 -137.510              
1100    255.647                 -147.829              
1200    257.971                 -150.023              
1300    260.176                 -152.124              
1400    262.272                 -154.154              
1500    264.267                 -156.135              
1600    266.169                 -158.085              
1700    267.985                 -160.026              
1800    269.723                 -161.977              
1900    271.388                 -163.956              
2000    272.987                 -165.982              
2100    274.523                 -168.074              
2200    276.003                 -309.769              
2300    277.430                 -311.204              
2400    278.809                 -312.841              
2500    280.142                 -314.672              
2600    281.434                 -316.684              
2700    282.687                 -318.858              
2800    283.904                 -321.166              
2900    285.089                 -323.579              
3000    286.243                 -326.064              
3100    287.369                 -328.585              
3200    288.470                 -331.106              
3300    289.548                 -333.585              
3400    290.604                 -335.997              
3500    291.640                 -338.308              
3600    292.659                 -340.490              
3700    293.661                 -342.516              
3800    294.649                 -344.367              
3900    295.624                 -346.025              
4000    296.586                 -347.479              
4100    297.537                 -348.717              
4200    298.479                 -349.737              
4300    299.411                 -350.540              
4400    300.336                 -351.127              
4500    301.252                 -351.505              
4600    302.162                 -351.675              
4700    303.065                 -351.636              
4800    303.962                 -351.439              
4900    304.854                 -351.073              
5000    305.740                 -350.565              
5100    306.620                 -349.905              
5200    307.495                 -349.151              
5300    308.365                 -348.300              
5400    309.230                 -347.371              
5500    310.090                 -346.348              
5600    310.944                 -345.252              
5700    311.793                 -344.175              
5800    312.637                 -343.058              
5900    313.475                 -341.820              
6000    314.307                 -340.718              
