T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     162.472                 0.                    
200     121.036                 0.                    
250     117.030                 0.                    
298.15  116.142                 0.                    
300     116.143                 0.                    
350     116.818                 0.                    
400     119.714                 0.                    
450     126.291                 0.                    
500     132.451                 40.130                
600     143.649                 -35.817               
700     153.577                 -31.518               
800     162.469                 -27.230               
900     170.508                 -22.953               
1000    177.837                 -18.688               
