T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  219.131                 1234.280              
300     219.131                 1234.325              
350     219.520                 1235.484              
400     220.395                 1236.559              
450     221.538                 1237.565              
500     222.831                 1238.515              
600     225.611                 1240.288              
700     228.440                 1241.936              
800     231.204                 1243.491              
900     233.859                 1244.972              
1000    236.390                 1246.391              
1100    238.796                 1247.758              
1200    241.082                 1249.077              
1300    243.255                 1250.353              
1400    245.323                 1251.588              
1500    247.294                 1252.785              
1600    249.174                 1253.944              
1700    250.972                 1255.068              
1800    252.693                 1256.156              
1900    254.343                 1257.210              
2000    255.929                 1258.229              
2100    257.453                 1259.213              
2200    258.921                 1260.163              
2300    260.336                 1261.078              
2400    261.703                 1211.698              
2500    263.024                 1212.464              
2600    264.302                 1213.226              
2700    265.539                 1213.984              
2800    266.739                 1214.738              
2900    267.903                 1215.486              
3000    269.034                 1216.229              
3100    270.133                 1216.967              
3200    271.203                 1217.700              
3300    272.244                 1218.429              
3400    273.258                 1219.154              
3500    274.246                 1219.876              
3600    275.210                 1220.597              
3700    276.152                 1221.316              
3800    277.071                 1222.037              
3900    277.969                 1222.759              
4000    278.847                 1223.484              
4100    279.706                 1224.214              
4200    280.547                 745.101               
4300    281.371                 746.932               
4400    282.177                 748.770               
4500    282.968                 750.618               
4600    283.743                 752.475               
4700    284.503                 754.343               
4800    285.249                 756.223               
4900    285.981                 758.117               
5000    286.700                 760.024               
5100    287.406                 761.946               
5200    288.101                 763.883               
5300    288.783                 765.837               
5400    289.454                 767.807               
5500    290.114                 769.795               
5600    290.764                 771.800               
5700    291.403                 773.822               
5800    292.032                 775.863               
5900    292.652                 777.922               
6000    293.262                 780.000               
