T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     111.119                 -548.383              
200     76.289                  -548.479              
298.15  72.069                  -548.104              
300     72.070                  -548.096              
400     73.960                  -547.731              
500     77.607                  -547.990              
600     81.773                  -548.939              
700     86.021                  -548.999              
800     90.180                  -549.503              
900     94.186                  -549.526              
1000    98.018                  -549.490              
1100    101.674                 -557.766              
1200    105.159                 -557.850              
1300    108.485                 -557.776              
1400    111.663                 -557.567              
1500    114.704                 -557.244              
1600    117.618                 -556.829              
1700    120.416                 -556.342              
1800    123.107                 -555.805              
1900    125.698                 -555.239              
2000    128.198                 -554.665              
2100    130.613                 -554.107              
2200    132.949                 -693.105              
2300    135.211                 691.803               
2400    137.405                 -690.669              
2500    139.535                 -689.705              
2600    141.605                 -688.906              
2700    143.620                 -688.261              
2800    145.581                 -687.756              
2900    147.493                 -687.372              
3000    149.358                 -687.088              
