T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  59.920                  -1022.048             
300     59.921                  -1022.044             
400     62.006                  -1021.608             
500     66.222                  -1020.823             
600     71.222                  -1019.751             
700     76.477                  -1018.421             
800     81.756                  -1016.851             
900     86.956                  1015.054              
1000    92.030                  -1013.032             
1100    96.961                  -1010.793             
1200    101.745                 -1008.342             
1300    106.383                 -1005.681             
1400    110.884                 -1002.814             
1500    115.253                 -999.744              
1600    119.499                 -1011.010             
1700    123.631                 -1007.139             
1800    127.655                 -1002.999             
1900    131.580                 -998.590              
2000    135.411                 -993.909              
