T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     268.743                 252.085               
200     244.739                 251.791               
250     242.436                 251.431               
298.15  241.924                 251.040               
300     241.924                 251.024               
350     242.310                 250.594               
400     243.178                 250.139               
450     244.313                 249.653               
500     245.596                 249.127               
600     248.356                 247.932               
700     251.166                 246.520               
800     253.912                 244.828               
900     256.551                 242.725               
1000    259.068                 239.904               
1100    261.461                 236.186               
1200    263.735                 233.018               
1300    265.897                 231.495               
1400    267.954                 229.886               
1500    269.915                 228.192               
1600    271.787                 226.413               
1700    273.577                 223.600               
1800    275.291                 221.319               
1900    276.936                 204.857               
2000    278.516                 202.172               
2100    280.035                 199.490               
2200    281.500                 196.812               
2300    282.913                 194.139               
2400    284.278                 191.471               
2500    285.598                 188.810               
2600    286.877                 186.157               
2700    288.117                 183.511               
2800    289.319                 180.875               
2900    290.488                 178.248               
3000    291.624                 175.632               
3100    292.730                 173.025               
3200    293.807                 -177.870              
3300    294.857                 -178.553              
3400    295.881                 -179.258              
3500    296.881                 -179.985              
3600    297.858                 -180.734              
3700    298.812                 -181.508              
3800    299.746                 -182.305              
3900    300.660                 -183.129              
4000    301.555                 -183.979              
4100    302.431                 -184.858              
4200    303.290                 -185.766              
4300    304.133                 -186.706              
4400    304.959                 -187.678              
4500    305.770                 -188.685              
4600    306.566                 -189.727              
4700    307.349                 -190.808              
4800    308.117                 -191.929              
4900    308.872                 -193.091              
5000    309.615                 -194.297              
5100    310.346                 -195.549              
5200    311.064                 -196.849              
5300    311.771                 -198.200              
5400    312.468                 -199.604              
5500    313.153                 -201.063              
5600    313.828                 -202.581              
5700    314.493                 -204.161              
5800    315.149                 -205.805              
5900    315.795                 -207.518              
6000    316.431                 -209.302              
