T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  130.583                 -2273.586             
300     130.585                 -2273.573             
400     136.079                 -2272.755             
500     146.947                 -2277.665             
600     159.724                 -2275.565             
700     173.152                 -2272.139             
800     186.715                 2267.383              
900     200.184                 -2261.310             
1000    213.462                 -2253.900             
1100    226.509                 -2245.137             
1200    239.312                 -2235.011             
1300    251.875                 -2223.521             
1400    264.208                 -2210.657             
1500    276.323                 -2196.413             
