T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     291.391                 554.546               
200     265.027                 554.141               
250     262.465                 553.847               
298.15  261.895                 553.543               
300     261.896                 553.531               
350     262.323                 553.207               
400     263.278                 552.877               
450     264.521                 552.541               
500     265.918                 552.199               
600     268.902                 551.492               
700     271.913                 550.750               
800     274.836                 549.972               
900     277.628                 549.157               
1000    280.278                 548.306               
1100    282.788                 547.420               
1200    285.167                 546.501               
1300    287.423                 545.550               
1400    289.567                 544.567               
1500    291.608                 543.553               
1600    293.554                 542.507               
1700    295.414                 541.428               
1800    297.194                 540.317               
1900    298.902                 539.172               
2000    300.542                 537.992               
2100    302.120                 536.777               
2200    303.640                 535.525               
2300    305.107                 534.237               
2400    306.525                 532.912               
2500    307.896                 531.550               
2600    309.224                 530.155               
2700    310.512                 528.700               
2800    311.762                 527.152               
2900    312.976                 525.473               
3000    314.158                 523.636               
3100    315.308                 521.601               
3200    316.428                 519.336               
3300    317.521                 516.819               
3400    318.588                 514.015               
3500    319.629                 510.863               
3600    320.648                 507.267               
3700    321.644                 468.364               
3800    322.619                 467.172               
3900    323.574                 466.013               
4000    324.510                 464.886               
4100    325.428                 463.793               
4200    326.328                 462.735               
4300    327.212                 461.712               
4400    328.080                 460.725               
4500    328.933                 459.775               
4600    329.772                 458.861               
4700    330.597                 457.983               
4800    331.408                 457.141               
4900    332.206                 456.336               
5000    332.993                 455.566               
5100    333.767                 454.831               
5200    334.529                 454.129               
5300    335.281                 453.462               
5400    336.021                 452.826               
5500    336.752                 452.222               
5600    337.472                 451.648               
5700    338.182                 451.104               
5800    338.883                 450.587               
5900    339.574                 450.098               
6000    340.257                 449.634               
