T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     19.434                  0.                    
200     10.751                  0.                    
250     9.695                   0.                    
298.15  9.440                   0.                    
300     9.440                   0.                    
350     9.649                   0.                    
400     10.136                  0.                    
450     10.792                  0.                    
500     11.551                  0.                    
600     13.227                  0.                    
700     14.981                  0.                    
800     16.734                  0.                    
900     18.452                  0.                    
1000    20.119                  0.                    
1100    21.732                  0.                    
1200    23.290                  0.                    
1300    24.793                  0.                    
1400    26.247                  0.                    
1500    27.653                  0.                    
1600    29.218                  7.848                 
1700    30.780                  -7.747                
1800    32.267                  -7.666                
1900    33.685                  -7.607                
2000    35.041                  -7.570                
