T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  96.553                  -491.627              
300     96.554                  -491.618              
400     98.443                  -491.253              
500     102.090                 -491.512              
600     106.257                 -492.461              
700     110.504                 -492.522              
800     114.664                 -493.026              
900     118.670                 -493.049              
1000    122.502                 -493.013              
1100    126.157                 -501.289              
1200    129.643                 -501.372              
1300    132.969                 -501.298              
1400    136.146                 -501.090              
1500    139.187                 -500.767              
1600    142.102                 -500.351              
1700    144.909                 -499.361              
1800    147.623                 -498.388              
1900    150.248                 -497.455              
2000    152.786                 -496.581              
2100    155.242                 -495.789              
2200    157.619                 -634.620              
2300    159.923                 633.217               
2400    162.155                 -632.049              
2500    164.321                 -631.116              
2600    166.423                 -630.414              
2700    168.465                 -629.932              
2800    170.449                 -629.655              
2900    172.379                 -629.565              
3000    174.257                 -629.640              
3100    176.086                 -629.857              
3200    177.869                 -630.192              
3300    179.607                 -630.614              
3400    181.302                 -631.111              
3500    182.956                 -631.660              
3600    184.572                 -632.240              
3700    186.151                 -632.837              
3800    187.694                 -633.435              
3900    189.203                 -634.023              
4000    190.680                 -634.593              
4100    192.125                 -635.135              
4200    193.541                 -635.646              
4300    194.928                 -636.125              
4400    196.287                 -636.568              
4500    197.619                 -636.975              
4600    198.926                 -637.339              
4700    200.209                 -637.649              
4800    201.467                 -637.946              
4900    202.703                 -638.206              
5000    203.916                 -638.442              
