T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  376.560                 -2092.000             
300     376.565                 -2091.936             
400     386.458                 -2095.873             
500     405.474                 -2092.096             
600     427.189                 -2087.377             
700     449.375                 -2081.856             
800     471.168                 -2075.676             
900     492.235                 -2068.982             
1000    512.458                 -2072.560             
1100    531.815                 -2301.871             
1200    550.331                 -2290.853             
1300    568.049                 -2279.389             
1400    585.018                 -2267.536             
1500    601.287                 -2255.353             
1600    616.904                 -2242.885             
1700    631.913                 -2230.167             
1800    646.356                 -2217.233             
1900    660.272                 -2204.120             
2000    673.694                 -2190.865             
