T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     494.800                 -448.621              
200     408.393                 -448.584              
250     399.718                 -448.174              
298.15  397.774                 -447.688              
300     397.777                 -447.668              
350     399.246                 -447.114              
400     402.545                 -446.537              
450     406.850                 -445.952              
500     411.702                 -445.366              
600     422.087                 -444.208              
700     432.595                 -443.082              
800     442.809                 -441.994              
900     452.575                 -440.950              
1000    461.850                 -439.953              
1100    470.638                 -439.010              
1200    478.962                 -438.125              
1300    486.854                 -437.307              
1400    494.346                 -436.558              
1500    501.472                 -435.886              
1600    508.261                 -435.294              
1700    514.741                 -434.790              
1800    520.937                 -434.381              
1900    526.871                 -434.074              
2000    532.565                 -433.880              
2100    538.035                 -433.808              
2200    543.299                 -433.872              
2300    548.371                 -434.083              
2400    553.265                 -434.455              
2500    557.992                 -435.003              
2600    562.565                 -435.753              
2700    566.991                 -436.748              
2800    571.281                 -438.052              
2900    575.442                 -475.633              
3000    579.483                 -475.769              
3100    583.409                 -475.934              
3200    587.228                 -476.128              
3300    590.945                 -476.350              
3400    594.565                 -476.598              
3500    598.093                 -476.870              
3600    601.535                 -477.160              
3700    604.893                 -477.466              
3800    608.172                 -477.782              
3900    611.376                 -478.104              
4000    614.508                 -478.425              
4100    617.571                 -478.741              
4200    620.569                 -479.046              
4300    623.503                 -479.333              
4400    626.377                 -479.599              
4500    629.193                 -479.836              
4600    631.953                 -480.040              
4700    634.659                 -480.205              
4800    637.314                 -480.328              
4900    639.920                 -480.404              
5000    642.477                 -1071.814             
5100    644.989                 -1073.463             
5200    647.456                 -1075.201             
5300    649.880                 -1077.021             
5400    652.263                 -1078.922             
5500    654.605                 -1080.896             
5600    656.909                 -1082.941             
5700    659.176                 -1085.051             
5800    661.406                 -1087.224             
5900    663.600                 -1089.452             
6000    665.761                 -1091.738             
