T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  39.181                  13.652                
300     39.181                  13.657                
350     39.518                  13.752                
400     40.266                  13.810                
450     41.234                  13.838                
500     42.316                  13.842                
600     44.614                  13.794                
700     46.921                  13.689                
800     49.150                  13.552                
900     51.272                  13.361                
1000    53.283                  13.065                
1100    55.188                  12.614                
1200    56.993                  8.035                 
1300    58.711                  8.035                 
1400    60.348                  8.035                 
1500    61.921                  8.652                 
1600    63.482                  10.121                
1700    65.033                  11.473                
1800    66.566                  12.693                
1900    68.076                  13.768                
2000    69.560                  0.                    
2100    71.014                  0.                    
2200    72.439                  0.                    
2300    73.833                  0.                    
2400    75.197                  0.                    
2500    76.530                  0.                    
2600    77.833                  0.                    
2700    79.107                  0.                    
2800    80.353                  0.                    
2900    81.571                  0.                    
3000    82.762                  0.                    
3100    83.927                  0.                    
3200    85.067                  0.                    
3300    86.182                  0.                    
3400    87.274                  0.                    
3500    88.343                  0.                    
3600    89.391                  0.                    
3700    90.417                  409.098               
3800    91.423                  -407.864              
3900    92.409                  -406.685              
4000    93.376                  -405.560              
4100    94.324                  -404.488              
4200    95.255                  -403.467              
4300    96.169                  -402.495              
4400    97.066                  -401.570              
4500    97.948                  -400.691              
