T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  273.258                 -98.564               
300     273.260                 -98.516               
400     278.610                 -112.046              
500     288.713                 -152.057              
600     300.026                 147.600               
700     311.369                 -260.675              
800     322.321                 -254.971              
900     332.738                 -249.279              
1000    342.590                 -243.598              
1100    351.893                 -237.931              
1200    360.681                 -232.281              
1300    368.992                 -226.654              
1400    376.865                 -221.059              
1500    384.339                 -215.503              
