T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     244.749                 151.654               
200     218.271                 150.755               
298.15  215.062                 149.900               
300     215.063                 149.882               
400     216.577                 148.097               
500     219.567                 146.984               
600     223.051                 145.893               
700     226.661                 144.819               
800     230.245                 143.765               
900     233.735                 142.737               
1000    237.105                 141.736               
1100    240.346                 140.762               
1200    243.459                 76.242                
1300    246.447                 76.091                
1400    249.316                 75.956                
1500    252.074                 75.833                
1600    254.727                 75.721                
1700    257.282                 75.617                
1800    259.745                 75.519                
1900    262.123                 75.426                
2000    264.419                 75.337                
2100    266.641                 75.249                
2200    268.791                 75.162                
2300    270.876                 75.074                
2400    272.897                 74.986                
2500    274.859                 74.896                
2600    276.766                 74.804                
2700    278.619                 74.709                
2800    280.423                 74.611                
2900    282.180                 74.510                
3000    283.892                 74.405                
3100    285.561                 74.296                
3200    287.190                 74.184                
3300    288.780                 74.068                
3400    290.333                 73.949                
3500    291.852                 73.827                
3600    293.337                 73.703                
3700    294.790                 73.577                
3800    296.212                 73.450                
3900    297.605                 73.322                
4000    298.970                 73.195                
4100    300.309                 73.070                
4200    301.621                 72.948                
4300    302.909                 72.830                
4400    304.174                 72.718                
4500    305.415                 72.613                
4600    306.635                 72.518                
4700    307.834                 72.433                
4800    309.012                 72.361                
4900    310.172                 72.304                
5000    311.312                 72.265                
5100    312.435                 72.244                
5200    313.540                 72.245                
5300    314.629                 72.270                
5400    315.701                 72.321                
5500    316.758                 72.401                
5600    317.801                 72.511                
5700    318.829                 72.655                
5800    319.843                 72.834                
5900    320.843                 73.052                
6000    321.831                 73.311                
