T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     484.659                 -645.917              
200     337.985                 -640.692              
298.15  319.560                 -631.784              
300     319.564                 -631.628              
400     327.609                 -623.770              
500     342.983                 -616.991              
600     360.424                 -611.178              
700     378.141                 -605.825              
