T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     374.811                 -390.100              
200     324.423                 -390.315              
250     319.335                 -390.351              
298.15  318.189                 -390.367              
300     318.190                 -390.368              
350     319.063                 -390.369              
400     321.032                 -390.359              
450     323.612                 -390.342              
500     326.531                 -390.320              
600     332.805                 -390.276              
700     339.183                 -390.245              
800     345.405                 -390.238              
900     351.371                 -390.263              
1000    357.050                 -390.322              
1100    362.440                 -390.419              
1200    367.554                 -390.555              
1300    372.408                 -390.732              
1400    377.021                 -390.953              
1500    381.412                 -391.218              
1600    385.598                 -391.530              
1700    389.595                 -442.066              
1800    393.419                 -442.246              
1900    397.082                 -442.434              
2000    400.596                 -442.634              
2100    403.973                 -442.847              
2200    407.222                 -443.075              
2300    410.352                 -443.320              
2400    413.372                 -443.585              
2500    416.288                 -443.872              
2600    419.108                 -444.182              
2700    421.837                 -444.518              
2800    424.481                 -444.881              
2900    427.044                 -445.272              
3000    429.532                 -445.691              
3100    431.949                 -446.137              
3200    434.298                 -446.611              
3300    436.584                 -447.111              
3400    438.809                 -447.635              
3500    440.977                 -448.181              
3600    443.090                 -832.898              
3700    445.152                 -833.065              
3800    447.164                 -833.247              
3900    449.128                 -833.439              
4000    451.048                 -833.638              
4100    452.925                 -833.839              
4200    454.761                 -834.038              
4300    456.557                 -834.232              
4400    458.315                 -834.415              
4500    460.038                 -834.585              
4600    461.725                 -834.737              
4700    463.380                 -834.869              
4800    465.002                 -834.976              
4900    466.593                 -835.056              
5000    468.154                 -835.107              
5100    469.687                 -835.125              
5200    471.193                 -835.108              
5300    472.671                 -835.056              
5400    474.124                 -834.965              
5500    475.552                 -834.834              
5600    476.956                 -834.664              
5700    478.337                 -834.451              
5800    479.695                 -834.197              
5900    481.031                 -833.900              
6000    482.347                 -833.560              
