T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     261.717                 -492.185              
200     189.044                 -493.176              
298.15  180.216                 -511.285              
300     180.218                 -511.353              
400     184.330                 554.791               
500     192.612                 -550.784              
600     202.271                 -546.690              
700     212.142                 -542.715              
800     221.773                 -538.885              
900     230.997                 -535.225              
1000    239.762                 -542.346              
1100    248.068                 -538.731              
1200    255.936                 -535.122              
1300    263.394                 -531.517              
1400    270.473                 -527.917              
1500    277.204                 -524.323              
