T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     290.729                 -122.261              
200     261.662                 -123.772              
250     258.893                 -124.627              
298.15  258.283                 -125.520              
300     258.284                 -125.556              
350     258.737                 -128.992              
400     259.745                 -138.124              
450     261.050                 -139.830              
500     262.512                 -161.576              
600     265.619                 -162.722              
700     268.742                 -163.818              
800     271.763                 -164.891              
900     274.642                 -165.964              
1000    277.369                 -167.064              
1100    279.948                 -247.167              
1200    282.388                 -247.330              
1300    284.698                 -247.496              
1400    286.890                 -247.669              
1500    288.973                 -247.854              
1600    290.957                 -248.056              
1700    292.850                 -248.282              
1800    294.660                 -248.534              
1900    296.392                 -248.816              
2000    298.054                 -249.130              
2100    299.651                 -249.477              
2200    301.187                 -249.856              
2300    302.667                 -250.265              
2400    304.095                 -250.702              
2500    305.475                 -251.163              
2600    306.809                 -251.647              
2700    308.101                 -252.149              
2800    309.352                 -252.668              
2900    310.567                 -253.201              
3000    311.746                 -253.746              
3100    312.892                 -254.303              
3200    314.006                 -254.872              
3300    315.091                 -255.445              
3400    316.148                 -256.037              
3500    317.179                 -256.642              
3600    318.184                 -257.266              
3700    319.165                 -257.912              
3800    320.123                 -258.583              
3900    321.059                 -259.283              
4000    321.975                 -260.011              
4100    322.871                 -260.778              
4200    323.747                 -261.593              
4300    324.606                 -262.457              
4400    325.447                 -263.098              
4500    326.272                 -264.006              
4600    327.080                 -264.968              
4700    327.874                 -265.965              
4800    328.652                 -266.911              
4900    329.416                 -268.021              
5000    330.167                 -269.192              
5100    330.904                 -270.426              
5200    331.629                 -271.726              
5300    332.342                 -273.091              
5400    333.042                 -274.523              
5500    333.732                 -276.022              
5600    334.410                 -277.589              
5700    335.078                 -278.876              
5800    335.735                 -280.531              
5900    336.383                 -282.246              
6000    337.021                 -284.019              
