T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  88.282                  -554.673              
300     88.283                  -554.665              
400     90.344                  -556.266              
500     94.294                  -555.615              
600     98.790                  -554.811              
700     103.372                 -553.860              
800     107.867                 -552.758              
900     112.211                 -551.504              
1000    116.383                 617.224               
1100    120.382                 -614.649              
1200    124.213                 -611.958              
1300    127.885                 -609.188              
1400    131.404                 -606.370              
1500    134.779                 -603.525              
1600    138.017                 -600.663              
1700    141.127                 -597.794              
1800    144.117                 -594.928              
1900    146.994                 -592.073              
2000    149.766                 -589.236              
