T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     235.643                 634.156               
200     209.116                 636.787               
298.15  206.410                 637.161               
300     206.411                 637.151               
400     207.440                 636.030               
500     209.297                 634.176               
600     211.306                 631.891               
700     213.273                 629.303               
800     215.138                 626.472               
900     216.888                 623.429               
1000    218.526                 620.191               
1100    220.060                 616.767               
1200    221.498                 613.162               
1300    222.850                 609.377               
1400    224.125                 605.414               
1500    225.330                 601.271               
1600    226.472                 567.876               
1700    227.556                 564.173               
1800    228.589                 560.425               
1900    229.574                 556.633               
2000    230.515                 552.797               
2100    231.417                 548.916               
2200    232.281                 544.992               
2300    233.112                 541.024               
2400    233.912                 537.012               
2500    234.682                 532.957               
2600    235.425                 528.858               
2700    236.142                 524.716               
2800    236.836                 -61.384               
2900    237.508                 -63.485               
3000    238.159                 -65.598               
3100    238.791                 -67.723               
3200    239.403                 -69.864               
3300    239.999                 -72.023               
3400    240.578                 -74.204               
3500    241.141                 -76.411               
3600    241.690                 -78.647               
3700    242.225                 -80.917               
3800    242.746                 -83.223               
3900    243.255                 -85.572               
4000    243.751                 -87.967               
4100    244.236                 -90.411               
4200    244.710                 -92.911               
4300    245.173                 -95.469               
4400    245.627                 -98.091               
4500    246.071                 -100.779              
4600    246.505                 -103.539              
4700    246.931                 -106.373              
4800    247.348                 -109.285              
4900    247.757                 -112.279              
5000    248.158                 -115.356              
5100    248.551                 -118.520              
5200    248.937                 -121.774              
5300    249.317                 -125.119              
5400    249.689                 -128.556              
5500    250.055                 -132.088              
5600    250.414                 -135.715              
5700    250.768                 -139.439              
5800    251.115                 -143.259              
5900    251.457                 -147.177              
6000    251.794                 -151.191              
