T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  78.435                  -390.755              
300     78.436                  -390.743              
400     80.360                  -390.117              
500     84.084                  -392.618              
600     88.355                  -391.825              
700     92.893                  -389.864              
800     97.492                  -387.983              
900     101.986                 386.201               
1000    106.304                 -384.517              
1100    110.418                 -382.929              
1200    114.325                 -381.437              
1300    118.028                 -380.041              
1400    121.539                 -378.739              
1500    124.868                 -377.527              
1600    128.028                 -376.408              
1700    131.030                 -520.614              
1800    133.886                 -518.922              
1900    136.606                 -517.330              
2000    139.200                 -515.839              
