T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     312.150                 -284.213              
200     277.836                 -285.235              
250     274.494                 -285.747              
298.15  273.746                 -286.186              
300     273.747                 -286.201              
350     274.315                 -286.597              
400     275.599                 -286.945              
450     277.285                 -287.262              
500     279.198                 -287.560              
600     283.332                 -288.147              
700     287.559                 -288.772              
800     291.705                 -289.469              
900     295.699                 -290.267              
1000    299.515                 -291.180              
1100    303.149                 -292.220              
1200    306.607                 -297.101              
1300    309.897                 -297.862              
1400    313.031                 -298.677              
1500    316.019                 -299.559              
1600    318.873                 -300.518              
1700    321.602                 -301.566              
1800    324.216                 -302.714              
1900    326.723                 -303.975              
2000    329.131                 -305.358              
2100    331.447                 -306.876              
2200    333.678                 -329.863              
2300    335.829                 -332.098              
2400    337.905                 -334.353              
2500    339.912                 -336.626              
2600    341.853                 -338.918              
2700    343.733                 -341.229              
2800    345.556                 -343.559              
2900    347.324                 -345.906              
3000    349.041                 -348.271              
3100    350.709                 -350.653              
3200    352.332                 -353.052              
3300    353.911                 -355.466              
3400    355.449                 -357.897              
3500    356.948                 -360.342              
3600    358.409                 -362.802              
3700    359.836                 -365.276              
3800    361.228                 -367.763              
3900    362.588                 -370.263              
4000    363.918                 -372.776              
4100    365.218                 -375.301              
4200    366.490                 -377.839              
4300    367.735                 -380.388              
4400    368.954                 -382.949              
4500    370.148                 -385.521              
4600    371.318                 -388.106              
4700    372.465                 -390.702              
4800    373.591                 -954.246              
4900    374.695                 -956.519              
5000    375.778                 -958.821              
5100    376.842                 -961.152              
5200    377.887                 -963.511              
5300    378.914                 -965.897              
5400    379.923                 -968.310              
5500    380.914                 -970.749              
5600    381.890                 -973.213              
5700    382.849                 -975.703              
5800    383.793                 -978.218              
5900    384.721                 -980.757              
6000    385.636                 -983.321              
