T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     290.602                 250.973               
200     261.028                 251.282               
250     258.199                 251.198               
298.15  257.573                 251.040               
300     257.574                 251.033               
350     258.041                 250.814               
400     259.087                 250.546               
450     260.445                 250.227               
500     261.971                 249.853               
600     265.224                 248.926               
700     268.499                 247.747               
800     271.669                 246.265               
900     274.690                 244.357               
1000    277.549                 241.722               
1100    280.251                 238.187               
1200    282.805                 235.202               
1300    285.222                 233.863               
1400    287.513                 232.442               
1500    289.689                 230.938               
1600    291.761                 229.352               
1700    293.736                 226.732               
1800    295.623                 224.644               
1900    297.429                 208.373               
2000    299.160                 205.875               
2100    300.822                 203.374               
2200    302.421                 200.869               
2300    303.960                 198.359               
2400    305.444                 195.842               
2500    306.876                 193.318               
2600    308.260                 190.785               
2700    309.599                 188.244               
2800    310.896                 185.693               
2900    312.152                 183.132               
3000    313.372                 180.561               
3100    314.556                 177.981               
3200    315.707                 -172.910              
3300    316.826                 -173.609              
3400    317.915                 -174.349              
3500    318.976                 -175.130              
3600    320.010                 -175.952              
3700    321.018                 -176.815              
3800    322.002                 -177.717              
3900    322.963                 -178.659              
4000    323.901                 -179.641              
4100    324.819                 -180.661              
4200    325.716                 -181.719              
4300    326.593                 -182.816              
4400    327.452                 -183.950              
4500    328.293                 -185.121              
4600    329.117                 -186.330              
4700    329.925                 -187.575              
4800    330.717                 -188.858              
4900    331.494                 -190.177              
5000    332.256                 -191.534              
5100    333.004                 -192.929              
5200    333.738                 -194.361              
5300    334.460                 -195.833              
5400    335.169                 -197.345              
5500    335.866                 -198.897              
5600    336.551                 -200.492              
5700    337.224                 -202.132              
5800    337.887                 -203.817              
5900    338.539                 -205.550              
6000    339.181                 -207.333              
