T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.436                 458.588               
300     183.436                 458.546               
350     183.715                 457.378               
400     184.327                 456.155               
450     185.111                 454.893               
500     185.982                 453.603               
600     187.813                 450.954               
700     189.633                 448.231               
800     191.379                 445.437               
900     193.031                 442.566               
1000    194.588                 439.619               
1100    196.052                 436.593               
1200    197.432                 433.476               
1300    198.734                 430.264               
1400    199.965                 426.949               
1500    201.131                 423.529               
1600    202.239                 420.006               
1700    203.293                 416.370               
1800    204.298                 412.617               
1900    205.259                 408.737               
2000    206.178                 404.721               
2100    207.059                 400.560               
2200    207.906                 373.362               
2300    208.720                 368.746               
2400    209.503                 364.130               
2500    210.259                 359.513               
2600    210.989                 354.896               
2700    211.694                 350.279               
2800    212.377                 345.662               
2900    213.038                 341.044               
3000    213.679                 336.426               
3100    214.301                 331.808               
3200    214.905                 327.190               
3300    215.492                 322.572               
3400    216.063                 317.953               
3500    216.620                 313.335               
3600    217.161                 308.716               
3700    217.689                 -142.709              
3800    218.204                 -145.642              
3900    218.707                 -148.625              
4000    219.198                 -151.660              
4100    219.677                 -154.749              
4200    220.146                 -157.891              
4300    220.605                 -161.088              
4400    221.053                 -164.341              
4500    221.493                 -167.650              
4600    221.923                 -171.015              
4700    222.344                 -174.437              
4800    222.757                 -177.917              
4900    223.163                 -181.454              
5000    223.560                 -185.049              
5100    223.950                 -188.703              
5200    224.333                 -192.416              
5300    224.709                 -196.188              
5400    225.078                 -200.021              
5500    225.441                 -203.913              
5600    225.798                 -207.867              
5700    226.148                 -211.882              
5800    226.493                 -215.958              
5900    226.832                 -220.097              
6000    227.166                 -224.299              
