T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  164.471                 -213.222              
300     164.473                 -213.148              
400     168.477                 -209.174              
500     176.039                 -205.264              
600     184.506                 201.401               
700     192.996                 -256.338              
800     201.193                 -251.907              
900     208.990                 -247.497              
1000    216.364                 -243.104              
1100    223.327                 -238.723              
1200    229.904                 -234.355              
1300    236.125                 -229.997              
1400    242.018                 -225.648              
1500    247.612                 -221.309              
