T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  154.577                 34.419                
300     154.577                 34.364                
350     154.830                 30.473                
400     155.392                 28.886                
450     156.119                 27.322                
500     156.932                 25.778                
600     158.656                 22.738                
700     160.385                 19.743                
800     162.053                 16.766                
900     163.641                 13.783                
1000    165.142                 10.770                
1100    166.560                 -71.249               
1200    167.899                 -73.327               
1300    169.166                 -75.406               
1400    170.366                 -77.485               
1500    171.505                 -79.565               
1600    172.588                 -81.645               
1700    173.620                 -83.728               
1800    174.606                 -85.813               
1900    175.548                 -87.902               
2000    176.451                 -89.996               
2100    177.318                 -92.098               
2200    178.151                 -94.208               
2300    178.952                 -96.330               
2400    179.725                 -98.465               
2500    180.470                 -100.617              
2600    181.190                 -102.787              
2700    181.886                 -104.980              
2800    182.560                 -107.197              
2900    183.213                 -109.442              
3000    183.847                 -111.719              
3100    184.462                 -114.030              
3200    185.059                 -116.381              
3300    185.640                 -118.765              
3400    186.205                 -121.201              
3500    186.756                 -123.683              
3600    187.292                 -126.221              
3700    187.815                 -128.818              
3800    188.325                 -131.477              
3900    188.823                 -134.204              
4000    189.310                 -136.995              
4100    189.785                 -139.865              
4200    190.250                 -142.819              
4300    190.705                 -145.859              
4400    191.150                 -148.712              
4500    191.586                 -151.869              
4600    192.013                 -155.114              
4700    192.431                 -158.428              
4800    192.841                 -161.724              
4900    193.244                 -165.217              
5000    193.638                 -168.802              
5100    194.026                 -172.481              
5200    194.406                 -176.254              
5300    194.779                 -180.123              
5400    195.146                 -184.087              
5500    195.507                 -188.145              
5600    195.861                 -192.297              
5700    196.210                 -196.196              
5800    196.552                 -200.487              
5900    196.890                 -204.863              
6000    197.221                 -209.320              
