T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  108.739                 -957.304              
300     108.740                 -957.323              
400     111.846                 -957.750              
500     118.151                 -957.049              
600     126.241                 -951.387              
700     135.762                 -944.839              
800     145.730                 938.495               
900     155.679                 -932.976              
1000    165.395                 -926.701              
1100    174.780                 -928.412              
1200    183.798                 -923.211              
1300    192.441                 -918.088              
1400    200.716                 -913.038              
1500    208.640                 -908.060              
1600    216.231                 -903.151              
1700    223.510                 -1035.223             
1800    230.495                 -1028.585             
1900    237.207                 -1022.015             
2000    243.663                 -1015.513             
