T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  200.832                 -224.647              
300     200.835                 -224.679              
400     206.579                 -236.834              
500     220.231                 -233.041              
600     236.787                 -235.916              
700     253.017                 -238.077              
800     268.488                 -239.831              
900     283.084                 -400.722              
1000    296.811                 -398.411              
1100    309.719                 -396.146              
1200    321.872                 -648.216              
1300    333.337                 -642.946              
1400    344.176                 -637.741              
1500    354.448                 -632.598              
1600    364.203                 -627.515              
1700    373.488                 -622.487              
1800    382.343                 -617.512              
1900    390.804                 -612.586              
2000    398.905                 -607.706              
2100    406.672                 -602.867              
2200    414.131                 -598.067              
2300    421.306                 -593.303              
2400    428.217                 -588.572              
2500    434.882                 -583.872              
2600    441.317                 -579.201              
2700    447.538                 -574.554              
2800    453.558                 -569.931              
2900    459.390                 -565.330              
3000    465.045                 -560.752              
