T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     120.374                 -1225.941             
200     74.450                  -1226.615             
298.15  68.572                  -1225.912             
300     68.574                  -1225.891             
400     71.353                  -1224.561             
500     76.736                  -1223.184             
600     82.880                  -1221.865             
700     89.146                  -1220.577             
800     95.298                  -1220.132             
900     101.251                 -1218.769             
1000    106.981                 -1217.427             
1100    112.489                 -1216.093             
1200    117.788                 -1222.490             
1300    122.892                 -1219.910             
1400    127.818                 -1217.007             
1500    132.774                 -1207.680             
1600    137.675                 -1202.588             
1700    142.457                 1197.409              
1800    147.120                 -1340.813             
1900    151.663                 -1334.037             
2000    156.088                 -1327.172             
2100    160.398                 -1320.215             
2200    164.598                 -1313.168             
2300    168.692                 -1306.029             
2400    172.684                 -1298.800             
2500    176.579                 -1291.482             
2600    180.380                 -1284.078             
2700    184.092                 -1276.591             
