T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  307.524                 -2582.992             
300     307.529                 -2583.047             
400     318.475                 -2591.203             
500     340.441                 -2594.662             
600     366.413                 -2595.362             
700     393.626                 -2594.341             
800     420.843                 -2592.496             
900     447.479                 -2749.978             
1000    473.261                 -2745.239             
1100    498.080                 -2741.963             
1200    521.912                 -2737.297             
1300    544.776                 -2729.077             
1400    566.714                 -2720.794             
1500    587.775                 -2712.461             
1600    608.013                 -2704.089             
1700    627.482                 -2697.589             
1800    646.232                 -2689.835             
1900    664.311                 -2710.265             
2000    681.765                 -2702.965             
