T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  143.518                 -832.467              
300     143.520                 -832.443              
400     146.498                 -831.295              
500     152.187                 -830.874              
600     158.624                 -831.165              
700     165.145                 -830.522              
800     171.509                 -830.223              
900     177.791                 -826.972              
1000    184.027                 -823.737              
1100    190.120                 -828.885              
1200    196.023                 -825.911              
1300    201.716                 822.847               
1400    207.194                 -819.715              
1500    212.460                 -816.536              
1600    217.522                 -813.330              
1700    222.388                 -810.118              
1800    227.069                 -806.921              
1900    231.576                 -803.761              
2000    235.918                 -800.659              
2100    240.106                 -797.639              
2200    244.149                 -934.242              
2300    248.055                 -930.614              
2400    251.833                 -927.225              
2500    255.490                 -924.075              
2600    259.033                 -921.163              
2700    262.469                 -918.478              
2800    265.803                 -916.008              
2900    269.041                 -913.733              
3000    272.189                 -911.633              
