T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     257.245                 -50.681               
200     231.068                 -50.903               
250     228.523                 -51.166               
298.15  227.957                 -51.463               
300     227.957                 -51.475               
350     228.382                 -51.818               
400     229.334                 -52.188               
450     230.572                 -52.579               
500     231.965                 -52.990               
600     234.942                 -53.876               
700     237.948                 -54.862               
800     240.868                 -55.973               
900     243.658                 -57.237               
1000    246.306                 -69.271               
1100    248.815                 -70.560               
1200    251.192                 -71.846               
1300    253.445                 -73.128               
1400    255.585                 -74.407               
1500    257.619                 -75.684               
1600    259.558                 -76.959               
1700    261.409                 -78.232               
1800    263.178                 -79.503               
1900    264.873                 -80.774               
2000    266.499                 -82.044               
2100    268.061                 -83.314               
2200    269.565                 -84.584               
2300    271.013                 -85.856               
2400    272.410                 -87.130               
2500    273.760                 -88.407               
2600    275.065                 -89.687               
2700    276.329                 -90.970               
2800    277.553                 -386.158              
2900    278.741                 -386.353              
3000    279.894                 -386.552              
3100    281.014                 -386.754              
3200    282.103                 -386.959              
3300    283.164                 -387.165              
3400    284.197                 -387.372              
3500    285.203                 -387.579              
3600    286.185                 -387.783              
3700    287.144                 -387.984              
3800    288.080                 -388.179              
3900    288.995                 -388.367              
4000    289.889                 -388.546              
4100    290.764                 -388.713              
4200    291.621                 -388.868              
4300    292.460                 -389.006              
4400    293.282                 -389.128              
4500    294.088                 -389.229              
4600    294.878                 -389.311              
4700    295.654                 -389.370              
4800    296.416                 -389.405              
4900    297.165                 -389.414              
5000    297.900                 -389.397              
5100    298.623                 -389.352              
5200    299.334                 -389.278              
5300    300.034                 -389.174              
5400    300.722                 -389.040              
5500    301.400                 -388.876              
5600    302.068                 -388.680              
5700    302.726                 -388.454              
5800    303.375                 -388.193              
5900    304.015                 -387.903              
6000    304.646                 -387.560              
