T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  131.913                 2378.522              
300     131.914                 2378.560              
350     132.167                 2379.599              
400     132.729                 2380.639              
450     133.456                 2381.678              
500     134.269                 2382.717              
600     135.993                 2384.796              
700     137.721                 2386.874              
800     139.390                 2388.953              
900     140.978                 2391.032              
1000    142.479                 2393.110              
1100    143.897                 2395.189              
1200    145.236                 2397.267              
1300    146.502                 2399.346              
1400    147.702                 2401.425              
1500    148.841                 2403.503              
1600    149.925                 2405.582              
1700    150.957                 2407.660              
1800    151.943                 2409.739              
1900    152.885                 2411.818              
2000    153.788                 2413.896              
2100    154.655                 2415.975              
2200    155.488                 2418.053              
2300    156.289                 2420.132              
2400    157.062                 2422.211              
2500    157.807                 2424.289              
2600    158.527                 2426.368              
2700    159.223                 2428.446              
2800    159.897                 2430.525              
2900    160.550                 2432.604              
3000    161.183                 2434.682              
3100    161.798                 2436.761              
3200    162.396                 2438.839              
3300    162.977                 2440.918              
3400    163.542                 2442.997              
3500    164.092                 2445.075              
3600    164.629                 2447.154              
3700    165.152                 2449.232              
3800    165.662                 2451.311              
3900    166.160                 2453.390              
4000    166.647                 2455.468              
4100    167.122                 2457.547              
4200    167.587                 2459.625              
4300    168.042                 2461.704              
4400    168.487                 2463.783              
4500    168.923                 2465.861              
4600    169.350                 2467.940              
4700    169.768                 2470.018              
4800    170.178                 2472.097              
4900    170.580                 2474.176              
5000    170.975                 2476.254              
5100    171.362                 2478.333              
5200    171.743                 2480.411              
5300    172.116                 2482.490              
5400    172.483                 2484.569              
5500    172.844                 2486.647              
5600    173.198                 2488.726              
5700    173.546                 2490.804              
5800    173.889                 2492.883              
5900    174.226                 2494.962              
6000    174.558                 2497.040              
