T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  129.704                 -683.247              
300     129.705                 -683.296              
400     132.691                 -712.744              
500     138.410                 -711.325              
600     144.887                 -709.990              
700     151.437                 -708.767              
800     157.813                 -708.463              
900     163.935                 -707.289              
1000    169.788                 -706.160              
1100    177.670                 -674.053              
1200    185.452                 -678.708              
1300    192.761                 -674.712              
1400    199.647                 -670.724              
1500    206.154                 -666.746              
1600    212.318                 -662.779              
1700    218.173                 -658.823              
1800    223.747                 -803.554              
1900    229.064                 -798.212              
2000    234.147                 -792.893              
2100    239.015                 -787.600              
2200    243.685                 -782.338              
2300    248.172                 -777.112              
2400    252.491                 -771.927              
2500    256.652                 -766.790              
