T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     433.035                 -489.916              
200     367.210                 -489.588              
298.15  358.956                 -489.110              
300     358.958                 -489.102              
400     362.812                 -488.747              
500     370.388                 -488.528              
600     379.160                 -488.395              
700     388.187                 -488.333              
800     397.079                 -488.326              
900     405.675                 -488.377              
1000    413.913                 -488.487              
1100    421.776                 -488.663              
1200    429.271                 -488.911              
1300    436.414                 -489.224              
1400    443.226                 -489.598              
1500    449.730                 -490.033              
1600    455.948                 -490.535              
1700    461.900                 -491.111              
1800    467.606                 -491.759              
1900    473.083                 -492.480              
2000    478.347                 -493.274              
2100    483.413                 -494.147              
2200    488.295                 -495.102              
2300    493.005                 -496.143              
2400    497.554                 -597.789              
2500    501.952                 -599.162              
2600    506.208                 -600.561              
2700    510.332                 -601.989              
2800    514.330                 -603.448              
2900    518.211                 -604.939              
3000    521.980                 -606.464              
3100    525.644                 -608.022              
3200    529.208                 -609.615              
3300    532.678                 -611.241              
3400    536.058                 -612.897              
3500    539.353                 -614.580              
3600    542.567                 -616.287              
3700    545.703                 -618.014              
3800    548.766                 -619.756              
3900    551.758                 -621.509              
4000    554.683                 -623.268              
4100    557.544                 -625.027              
4200    560.343                 -1586.482             
4300    563.083                 -1586.054             
4400    565.767                 -1585.615             
4500    568.396                 -1585.161             
4600    570.973                 -1584.688             
4700    573.500                 -1584.192             
4800    575.978                 -1583.669             
4900    578.410                 -1583.116             
5000    580.798                 -1582.530             
5100    583.142                 -1581.908             
5200    585.444                 -1581.248             
5300    587.707                 -1580.547             
5400    589.930                 -1579.806             
5500    592.116                 -1579.021             
5600    594.266                 -1578.192             
5700    596.381                 -1577.318             
5800    598.461                 -1576.399             
5900    600.509                 -1575.435             
6000    602.525                 -1574.424             
