T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     334.961                 -835.713              
200     289.548                 -835.985              
250     284.842                 -835.979              
298.15  283.768                 -835.963              
300     283.769                 -835.963              
350     284.601                 -835.972              
400     286.499                 -836.033              
450     289.014                 -836.152              
500     291.891                 -836.317              
600     298.173                 -836.752              
700     304.685                 -837.275              
800     311.151                 -837.849              
900     317.452                 -838.455              
1000    323.537                 -839.087              
1100    329.387                 -839.743              
1200    335.001                 -840.428              
1300    340.386                 -841.146              
1400    345.550                 -841.902              
1500    350.507                 -842.701              
1600    355.269                 -843.550              
1700    359.846                 -844.453              
1800    364.252                 -845.415              
1900    368.496                 -846.440              
2000    372.590                 -847.531              
2100    376.542                 -848.691              
2200    380.361                 -849.924              
2300    384.056                 -851.230              
2400    387.633                 -953.131              
2500    391.099                 -954.747              
2600    394.462                 -956.376              
2700    397.726                 -958.019              
2800    400.897                 -959.677              
2900    403.980                 -961.351              
3000    406.979                 -963.042              
3100    409.899                 -964.749              
3200    412.744                 -966.474              
3300    415.518                 -968.214              
3400    418.223                 -969.971              
3500    420.864                 -971.744              
3600    423.442                 -973.532              
3700    425.961                 -975.337              
3800    428.424                 -977.156              
3900    430.833                 -978.991              
4000    433.190                 -980.840              
4100    435.497                 -982.703              
4200    437.756                 -1944.280             
4300    439.970                 -1943.998             
4400    442.140                 -1943.734             
4500    444.267                 -1943.488             
4600    446.354                 -1943.261             
4700    448.402                 -1943.055             
4800    450.412                 -1942.871             
4900    452.386                 -1942.709             
5000    454.324                 -1942.570             
5100    456.229                 -1942.457             
5200    458.101                 -1942.370             
5300    459.941                 -1942.312             
5400    461.750                 -1942.285             
5500    463.530                 -1942.289             
5600    465.282                 -1942.328             
5700    467.005                 -1942.403             
5800    468.702                 -1942.517             
5900    470.373                 -1942.672             
6000    472.018                 -1942.870             
