T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  22.227                  -77.714               
300     22.228                  -77.671               
400     24.673                  -75.491               
500     29.291                  -76.651               
600     34.462                  -74.865               
700     39.646                  -73.024               
800     44.651                  -71.163               
900     49.413                  -69.307               
1000    53.916                  67.461                
1100    58.168                  -65.627               
1200    62.184                  -63.808               
1300    65.983                  -62.007               
1400    69.581                  -60.221               
1500    72.997                  -58.448               
1600    76.246                  -56.689               
1700    79.342                  -200.179              
1800    82.298                  -197.692              
1900    85.126                  -195.226              
2000    87.834                  -192.781              
