T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     261.437                 -88.184               
200     235.363                 -89.405               
250     232.826                 -90.194               
298.15  232.262                 -91.002               
300     232.262                 -91.034               
350     232.686                 -91.955               
400     233.636                 -100.928              
450     234.873                 -102.568              
500     236.265                 -127.342              
600     239.241                 -128.530              
700     242.250                 -129.631              
800     245.173                 -130.683              
900     247.967                 -131.715              
1000    250.622                 -132.732              
1100    253.138                 -133.736              
1200    255.522                 -134.732              
1300    257.784                 -135.725              
1400    259.932                 -136.717              
1500    261.976                 -137.710              
1600    263.924                 -138.712              
1700    265.784                 -284.962              
1800    267.563                 -285.239              
1900    269.268                 -285.543              
2000    270.905                 -285.877              
2100    272.477                 -286.239              
2200    273.991                 -286.629              
2300    275.450                 -287.043              
2400    276.858                 -287.478              
2500    278.219                 -287.930              
2600    279.535                 -288.394              
2700    280.810                 -288.867              
2800    282.045                 -289.345              
2900    283.244                 -289.824              
3000    284.408                 -290.300              
3100    285.539                 -290.771              
3200    286.640                 -291.236              
3300    287.711                 -291.693              
3400    288.755                 -292.140              
3500    289.773                 -292.578              
3600    290.766                 -293.007              
3700    291.735                 -293.426              
3800    292.681                 -293.838              
3900    293.606                 -294.242              
4000    294.511                 -294.641              
4100    295.396                 -295.035              
4200    296.262                 -295.428              
4300    297.110                 -295.821              
4400    297.941                 -296.194              
4500    298.756                 -296.583              
4600    299.555                 -296.980              
4700    300.338                 -297.383              
4800    301.107                 -297.796              
4900    301.862                 -298.222              
5000    302.604                 -298.661              
5100    303.332                 -299.111              
5200    304.048                 -299.585              
5300    304.752                 -300.081              
5400    305.444                 -300.600              
5500    306.125                 -301.145              
5600    306.795                 -301.719              
5700    307.454                 -302.324              
5800    308.103                 -302.962              
5900    308.743                 -303.636              
6000    309.372                 -304.347              
