T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     278.991                 -78.549               
200     253.043                 -79.464               
250     250.519                 -79.876               
298.15  249.957                 -80.266               
300     249.958                 -80.281               
350     250.380                 -80.689               
400     251.325                 -81.111               
450     252.555                 -81.550               
500     253.941                 -82.009               
600     256.902                 -82.982               
700     259.895                 -88.893               
800     262.802                 -90.005               
900     265.581                 -91.089               
1000    268.220                 -92.146               
1100    270.721                 -93.176               
1200    273.090                 -94.178               
1300    275.337                 -95.156               
1400    277.471                 -96.126               
1500    279.501                 -97.095               
1600    281.436                 -98.067               
1700    283.284                 -99.045               
1800    285.052                 -100.030              
1900    286.747                 -101.022              
2000    288.374                 -102.019              
2100    289.939                 -280.241              
2200    291.447                 -280.854              
2300    292.901                 -281.533              
2400    294.306                 -282.279              
2500    295.664                 -283.090              
2600    296.980                 -283.963              
2700    298.256                 -284.895              
2800    299.494                 -285.880              
2900    300.696                 -286.915              
3000    301.866                 -287.991              
3100    303.004                 -289.103              
3200    304.113                 -290.244              
3300    305.193                 -291.406              
3400    306.247                 -292.584              
3500    307.276                 -293.770              
3600    308.282                 -294.958              
3700    309.264                 -296.142              
3800    310.225                 -297.316              
3900    311.165                 -298.476              
4000    312.085                 -299.616              
4100    312.986                 -300.733              
4200    313.870                 -301.823              
4300    314.736                 -302.882              
4400    315.585                 -303.909              
4500    316.418                 -304.900              
4600    317.236                 -305.855              
4700    318.040                 -306.771              
4800    318.829                 -307.648              
4900    319.604                 -308.485              
5000    320.366                 -309.281              
5100    321.115                 -310.038              
5200    321.852                 -310.753              
5300    322.577                 -311.429              
5400    323.291                 -312.066              
5500    323.993                 -312.663              
5600    324.684                 -313.223              
5700    325.365                 -313.746              
5800    326.036                 -314.234              
5900    326.698                 -314.686              
6000    327.349                 -315.105              
