T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     272.421                 137.216               
200     240.225                 137.472               
298.15  236.334                 137.946               
300     236.335                 137.956               
400     238.157                 138.452               
500     241.701                 138.861               
600     245.771                 139.170               
700     249.941                 139.401               
800     254.041                 139.578               
900     258.005                 139.718               
1000    261.807                 139.834               
1100    265.444                 139.929               
1200    268.918                 140.009               
1300    272.238                 140.079               
1400    275.412                 140.147               
1500    278.452                 140.213               
1600    281.365                 140.275               
1700    284.161                 140.331               
1800    286.849                 140.384               
1900    289.435                 140.433               
2000    291.927                 140.480               
2100    294.331                 140.523               
2200    296.653                 140.560               
2300    298.899                 140.591               
2400    301.072                 140.616               
2500    303.177                 140.635               
2600    305.219                 140.646               
2700    307.201                 140.648               
2800    309.127                 140.642               
2900    310.999                 140.628               
3000    312.821                 140.604               
3100    314.596                 140.572               
3200    316.324                 140.530               
3300    318.010                 140.481               
3400    319.655                 140.424               
3500    321.261                 140.360               
3600    322.830                 140.290               
3700    324.364                 140.215               
3800    325.864                 140.137               
3900    327.331                 140.055               
4000    328.768                 139.973               
4100    330.175                 139.890               
4200    331.553                 139.808               
4300    332.905                 139.729               
4400    334.230                 139.653               
4500    335.530                 139.582               
4600    336.806                 139.518               
4700    338.059                 139.460               
4800    339.290                 139.411               
4900    340.499                 139.372               
5000    341.687                 139.342               
5100    342.855                 139.323               
5200    344.004                 139.316               
5300    345.134                 139.321               
5400    346.246                 139.339               
5500    347.341                 139.370               
5600    348.418                 139.415               
5700    349.480                 139.474               
5800    350.525                 139.547               
5900    351.555                 139.634               
6000    352.571                 139.735               
