T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     167.728                 -212.086              
200     98.655                  -214.566              
298.15  88.969                  -215.685              
300     88.971                  -215.695              
400     93.865                  -215.901              
500     103.729                 -215.898              
600     115.345                 -216.050              
700     127.440                 -216.527              
800     139.466                 -217.461              
900     151.181                 -218.975              
1000    162.480                 -263.532              
1100    173.328                 -265.077              
1200    183.722                 -266.575              
1300    193.675                 -268.030              
1400    203.209                 -269.446              
1500    212.347                 -270.825              
1600    221.114                 -272.171              
1700    229.536                 -273.486              
1800    237.634                 -274.774              
1900    245.430                 -276.037              
2000    252.945                 -277.278              
2100    260.196                 -278.504              
2200    267.202                 -279.719              
2300    273.976                 -280.926              
2400    280.533                 -282.124              
2500    286.886                 -283.314              
2600    293.047                 -284.499              
2700    299.028                 -285.679              
2800    304.838                 -1462.462             
2900    310.486                 -1459.259             
3000    315.982                 -1456.059             
