T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  80.333                  -213.384              
300     80.334                  -213.362              
400     83.387                  -216.872              
500     89.189                  -219.092              
600     95.737                  -220.548              
700     102.363                 -221.511              
800     108.804                 -222.185              
900     114.970                 -328.891              
1000    120.842                 -326.731              
1100    126.423                 -324.534              
1200    131.730                 -322.297              
1300    136.783                 -320.021              
1400    141.603                 317.704               
1500    146.208                 -315.347              
1600    150.618                 -312.950              
1700    154.847                 -360.689              
1800    158.912                 -357.979              
1900    162.824                 -355.182              
2000    166.597                 -352.296              
