T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  108.366                 -450.366              
300     108.367                 -450.343              
400     112.154                 -448.977              
500     119.444                 -447.361              
600     127.782                 -445.479              
700     136.319                 -443.332              
800     144.729                 -440.952              
900     152.877                 -438.425              
1000    160.708                 -435.838              
1100    168.204                 -433.267              
1200    175.366                 -430.774              
1300    182.206                 -428.435              
1400    188.739                 -439.431              
1500    194.983                 -437.354              
