T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     269.024                 156.430               
200     240.708                 156.560               
250     237.939                 156.540               
298.15  237.324                 156.465               
300     237.325                 156.461               
350     237.783                 156.323               
400     238.807                 153.917               
450     240.132                 153.009               
500     241.618                 152.016               
600     244.771                 150.428               
700     247.935                 149.054               
800     250.991                 147.798               
900     253.897                 93.484                
1000    256.645                 93.561                
1100    259.240                 93.615                
1200    261.690                 93.649                
1300    264.008                 93.662                
1400    266.203                 93.658                
1500    268.288                 93.635                
1600    270.270                 93.595                
1700    272.159                 93.538                
1800    273.963                 93.466                
1900    275.689                 93.379                
2000    277.343                 93.278                
2100    278.930                 93.163                
2200    280.456                 93.035                
2300    281.924                 92.893                
2400    283.340                 92.739                
2500    284.706                 92.573                
2600    286.027                 92.394                
2700    287.304                 92.203                
2800    288.541                 92.000                
2900    289.739                 91.785                
3000    290.903                 91.559                
3100    292.032                 91.323                
3200    293.130                 91.076                
3300    294.198                 90.820                
3400    295.238                 90.556                
3500    296.250                 90.284                
3600    297.237                 90.005                
3700    298.200                 89.721                
3800    299.140                 89.433                
3900    300.058                 89.142                
4000    300.955                 88.849                
4100    301.832                 88.556                
4200    302.690                 88.264                
4300    303.529                 87.975                
4400    304.351                 87.689                
4500    305.157                 87.407                
4600    305.946                 87.132                
4700    306.720                 86.863                
4800    307.479                 86.603                
4900    308.224                 86.352                
5000    308.955                 86.110                
5100    309.673                 85.880                
5200    310.378                 85.661                
5300    311.071                 85.455                
5400    311.753                 85.262                
5500    312.423                 85.082                
5600    313.082                 84.916                
5700    313.730                 84.765                
5800    314.368                 84.629                
5900    314.997                 84.509                
6000    315.616                 84.404                
