T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     85.470                  -585.780              
200     51.165                  -587.574              
298.15  46.459                  -587.852              
300     46.460                  -587.847              
400     48.764                  -587.253              
500     53.333                  -586.272              
600     58.651                  -585.087              
700     64.150                  -583.757              
800     69.597                  -582.293              
900     74.898                  -580.692              
1000    80.017                  -578.946              
1100    84.947                  -577.049              
1200    89.692                  -574.994              
1300    94.262                  -572.776              
1400    98.669                  -570.389              
1500    102.926                 -567.829              
1600    107.046                 -565.090              
1700    111.040                 -562.170              
1800    114.919                 -559.064              
1900    118.694                 -555.770              
2000    122.372                 -552.285              
2100    125.962                 -548.608              
2200    129.472                 -544.736              
2300    132.908                 -540.669              
2400    136.276                 -536.405              
2500    139.583                 -531.946              
2600    142.832                 -527.301              
2700    146.030                 -522.500              
2800    149.179                 -517.593              
2900    152.284                 -548.535              
3000    155.348                 -541.590              
