T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     273.283                 -316.766              
200     241.372                 -316.565              
250     238.145                 -316.425              
298.15  237.417                 -316.310              
300     237.418                 -316.307              
350     237.975                 -316.224              
400     239.235                 -316.185              
450     240.893                 -316.190              
500     242.776                 -316.229              
600     246.852                 -316.384              
700     251.032                 -316.608              
800     255.146                 -316.878              
900     259.124                 -317.180              
1000    262.939                 -317.511              
1100    266.586                 -317.867              
1200    270.068                 -318.250              
1300    273.391                 -318.659              
1400    276.566                 -319.096              
1500    279.602                 -319.563              
1600    282.509                 -320.062              
1700    285.295                 -320.593              
1800    287.969                 -321.159              
1900    290.540                 -321.760              
2000    293.013                 -322.400              
2100    295.396                 -323.078              
2200    297.694                 -323.797              
2300    299.914                 -324.557              
2400    302.060                 -375.620              
2500    304.136                 -376.545              
2600    306.147                 -377.482              
2700    308.097                 -378.433              
2800    309.989                 -379.397              
2900    311.826                 -380.376              
3000    313.612                 -381.370              
3100    315.349                 -382.379              
3200    317.039                 -383.402              
3300    318.686                 -384.440              
3400    320.291                 -385.491              
3500    321.856                 -386.554              
3600    323.384                 -387.629              
3700    324.875                 -388.715              
3800    326.332                 -389.810              
3900    327.756                 -390.913              
4000    329.148                 -392.023              
4100    330.510                 -393.138              
4200    331.844                 -874.106              
4300    333.150                 -874.141              
4400    334.429                 -874.179              
4500    335.683                 -874.219              
4600    336.912                 -874.261              
4700    338.117                 -874.303              
4800    339.300                 -874.346              
4900    340.461                 -874.388              
5000    341.601                 -874.429              
5100    342.721                 -874.470              
5200    343.821                 -874.509              
5300    344.902                 -874.547              
5400    345.964                 -874.585              
5500    347.009                 -874.621              
5600    348.037                 -874.657              
5700    349.048                 -874.694              
5800    350.044                 -874.731              
5900    351.023                 -874.769              
6000    351.988                 -874.809              
