T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     38.599                  -11.671               
200     24.438                  -12.569               
250     22.931                  -12.730               
298.15  22.586                  -12.851               
300     22.586                  -12.855               
350     22.853                  -13.684               
400     23.458                  -13.845               
450     24.256                  -13.969               
500     25.164                  -14.060               
600     27.132                  -14.144               
700     29.163                  -14.092               
800     31.179                  -13.899               
900     33.151                  -13.563               
1000    35.066                  -13.085               
