T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     230.911                 135.422               
200     204.966                 135.306               
298.15  201.828                 135.143               
300     201.829                 135.140               
400     203.281                 134.972               
500     206.125                 134.766               
600     209.417                 134.511               
700     212.815                 134.222               
800     216.180                 133.919               
900     219.456                 133.618               
1000    222.619                 133.328               
1100    225.665                 133.052               
1200    228.594                 132.793               
1300    231.409                 132.549               
1400    234.117                 132.318               
1500    236.724                 132.099               
1600    239.235                 131.889               
1700    241.657                 131.685               
1800    243.996                 131.486               
1900    246.255                 131.289               
2000    248.441                 131.094               
2100    250.558                 130.898               
2200    252.609                 130.700               
2300    254.598                 130.499               
2400    256.530                 130.294               
2500    258.406                 130.085               
2600    260.231                 129.869               
2700    262.006                 129.647               
2800    263.735                 129.417               
2900    265.419                 129.180               
3000    267.061                 128.934               
3100    268.663                 128.679               
3200    270.226                 128.415               
3300    271.754                 128.141               
3400    273.246                 127.856               
3500    274.705                 127.560               
3600    276.132                 127.253               
3700    277.528                 126.934               
3800    278.896                 126.603               
3900    280.235                 126.259               
4000    281.547                 125.902               
4100    282.833                 125.532               
4200    284.095                 125.148               
4300    285.332                 124.750               
4400    286.546                 124.338               
4500    287.739                 123.911               
4600    288.909                 123.469               
4700    290.059                 123.013               
4800    291.189                 122.541               
4900    292.300                 122.054               
5000    293.392                 121.552               
5100    294.466                 121.034               
5200    295.522                 120.501               
5300    296.562                 119.952               
5400    297.585                 119.388               
5500    298.593                 118.808               
5600    299.584                 118.212               
5700    300.561                 117.601               
5800    301.524                 116.975               
5900    302.472                 116.333               
6000    303.407                 115.675               
