T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     204.267                 -2157.597             
200     125.901                 -2162.710             
298.15  115.102                 -2164.383             
300     115.104                 -2164.393             
400     120.405                 -2164.204             
500     130.920                 -2163.228             
600     143.161                 -2161.887             
700     155.813                 -2160.357             
800     168.337                 -2158.713             
900     180.509                 -2157.045             
1000    192.243                 -2172.648             
1100    203.515                 -2171.269             
1200    214.332                 -2173.748             
1300    224.714                 -2171.398             
1400    234.689                 -2423.636             
1500    244.282                 -2418.140             
1600    253.520                 -2412.452             
1700    262.429                 -2406.595             
1800    271.033                 -2400.588             
1900    279.353                 -2394.453             
2000    287.410                 -2402.896             
2100    297.896                 -2266.923             
2200    308.305                 -2260.577             
2300    318.260                 -2254.277             
2400    327.800                 -2248.023             
2500    336.957                 -2241.816             
2600    345.761                 -2235.654             
2700    354.239                 -2229.540             
2800    362.414                 -2223.473             
2900    370.306                 -2217.453             
3000    377.934                 -2211.483             
3100    385.316                 -2205.563             
3200    392.467                 -2199.695             
3300    399.401                 -2193.881             
3400    406.131                 -2188.122             
3500    412.668                 -2182.422             
3600    419.024                 -2176.783             
3700    425.207                 -2580.306             
3800    431.227                 -2573.563             
3900    437.093                 -2566.947             
4000    442.812                 -2560.458             
