T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  115.897                 -404.593              
300     115.898                 -404.619              
400     119.315                 -432.927              
500     125.803                 -430.397              
600     133.116                 -427.847              
700     140.495                 -425.276              
800     147.666                 -422.688              
900     154.530                 -420.095              
1000    168.022                 -355.065              
1100    179.888                 -352.919              
1200    190.468                 -354.613              
1300    200.004                 -352.182              
1400    208.678                 -349.802              
1500    216.629                 -347.484              
1600    223.966                 -345.240              
1700    230.774                 -343.081              
1800    237.124                 -341.020              
1900    243.071                 -339.070              
2000    248.663                 -337.242              
