T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  352.711                 -7087.696             
300     352.719                 -7087.714             
400     369.928                 -7086.317             
500     405.379                 -7081.183             
600     448.275                 -7072.593             
700     494.201                 -7070.549             
800     541.065                 -7055.936             
900     587.807                 -7038.648             
1000    633.856                 -7019.159             
1100    678.891                 -6997.967             
1200    722.733                 -6975.596             
1300    765.282                 -6952.611             
1400    806.485                 -6929.479             
1500    846.328                 -6906.558             
1600    884.823                 -6883.959             
1700    922.005                 -6861.659             
1800    957.927                 -6839.645             
1900    992.645                 -6817.903             
2000    1026.220                -6796.422             
