T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     136.399                 -1195.412             
200     85.043                  -1198.909             
298.15  77.971                  -1200.808             
300     77.973                  -1200.830             
400     81.583                  -1203.656             
500     88.944                  -1204.763             
600     97.737                  -1204.777             
700     107.046                 -1203.793             
800     116.496                 -1201.788             
900     125.928                 -1251.860             
1000    135.278                 -1246.475             
1100    144.510                 -1240.239             
1200    153.591                 -1233.452             
1300    162.487                 -1226.317             
1400    171.175                 -1218.980             
1500    179.642                 -1211.549             
1600    187.878                 -1218.639             
1700    195.881                 -1210.843             
1800    203.650                 -1203.093             
1900    211.189                 -1195.419             
2000    218.504                 -1187.825             
2100    225.599                 -1180.309             
2200    232.485                 -1172.870             
2300    239.169                 -1165.508             
