T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     281.104                 359.113               
200     255.355                 358.628               
250     252.843                 358.063               
298.15  252.282                 357.419               
300     252.283                 357.392               
350     252.707                 356.646               
400     253.663                 353.625               
450     254.915                 352.101               
500     256.334                 350.478               
600     259.397                 347.513               
700     262.531                 344.853               
800     265.607                 342.639               
900     268.571                 287.384               
1000    271.404                 286.494               
1100    274.100                 285.530               
1200    276.664                 284.477               
1300    279.099                 283.321               
1400    281.416                 282.052               
1500    283.620                 280.664               
1600    285.721                 279.153               
1700    287.726                 277.512               
1800    289.642                 258.592               
1900    291.476                 256.785               
2000    293.233                 254.955               
2100    294.920                 253.102               
2200    296.541                 251.229               
2300    298.101                 249.338               
2400    299.604                 247.430               
2500    301.053                 245.508               
2600    302.453                 243.572               
2700    303.807                 241.626               
2800    305.116                 239.670               
2900    306.385                 237.706               
3000    307.615                 235.734               
3100    308.809                 233.756               
3200    309.968                 -145.061              
3300    311.095                 -145.395              
3400    312.191                 -145.731              
3500    313.258                 -146.070              
3600    314.298                 -146.411              
3700    315.312                 -146.756              
3800    316.300                 -147.105              
3900    317.265                 -147.457              
4000    318.208                 -147.815              
4100    319.129                 -148.178              
4200    320.029                 -148.547              
4300    320.910                 -148.923              
4400    321.772                 -149.308              
4500    322.616                 -149.701              
4600    323.443                 -150.104              
4700    324.253                 -150.518              
4800    325.048                 -150.944              
4900    325.828                 -151.384              
5000    326.592                 -151.838              
5100    327.343                 -152.307              
5200    328.080                 -152.793              
5300    328.804                 -153.298              
5400    329.516                 -153.822              
5500    330.216                 -154.366              
5600    330.904                 -154.933              
5700    331.580                 -155.524              
5800    332.246                 -156.139              
5900    332.901                 -156.781              
6000    333.546                 -157.451              
