T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  156.735                 1498.567              
300     156.735                 1498.606              
400     157.901                 1500.749              
500     160.130                 1502.978              
600     162.666                 1505.297              
700     165.252                 1507.688              
800     167.790                 1510.128              
900     170.241                 1512.595              
1000    172.592                 1515.075              
1100    174.839                 1517.556              
1200    176.987                 1520.031              
1300    179.040                 1522.499              
1400    181.004                 1524.956              
1500    182.884                 1527.405              
1600    184.688                 1529.845              
1700    186.419                 1532.278              
1800    188.084                 1534.705              
1900    189.688                 1537.130              
2000    191.234                 1539.553              
2100    192.727                 1541.977              
2200    194.170                 1544.404              
2300    195.567                 1546.836              
2400    196.920                 1549.275              
2500    198.233                 1551.721              
2600    199.508                 1554.176              
2700    200.747                 1556.642              
2800    201.952                 1559.117              
2900    203.126                 1561.603              
3000    204.270                 1564.097              
3100    205.386                 1566.600              
3200    206.475                 1569.110              
3300    207.539                 1571.624              
3400    208.578                 1574.140              
3500    209.594                 1576.655              
3600    210.589                 1579.166              
3700    211.562                 1581.671              
3800    212.515                 1584.165              
3900    213.448                 1586.646              
4000    214.363                 1589.109              
4100    215.259                 1591.552              
4200    216.138                 1593.970              
4300    217.001                 1596.362              
4400    217.846                 1598.723              
4500    218.676                 1601.051              
4600    219.491                 1603.344              
4700    220.291                 1605.598              
4800    221.076                 1607.813              
4900    221.847                 1609.986              
5000    222.605                 1612.116              
5100    223.348                 1614.202              
5200    224.079                 1616.242              
5300    224.797                 1618.237              
5400    225.503                 1620.185              
5500    226.197                 1622.087              
5600    226.879                 1623.943              
5700    227.549                 1625.752              
5800    228.208                 1627.516              
5900    228.856                 1629.235              
6000    229.493                 1630.910              
