T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  41.620                  11.857                
300     41.621                  11.857                
350     41.921                  11.857                
400     42.592                  11.857                
450     43.467                  11.857                
500     44.453                  11.857                
600     46.563                  11.857                
700     48.703                  11.856                
800     50.791                  11.856                
900     52.798                  11.856                
1000    54.741                  12.306                
1100    56.629                  12.686                
1200    58.452                  12.975                
1300    60.205                  13.131                
1400    61.889                  0.                    
1500    63.504                  0.                    
1600    65.055                  0.                    
1700    66.543                  0.                    
1800    67.974                  0.                    
1900    69.351                  0.                    
2000    70.676                  0.                    
2100    71.953                  0.                    
2200    73.185                  0.                    
2300    74.375                  0.                    
2400    75.525                  0.                    
2500    76.639                  0.                    
2600    77.717                  0.                    
2700    78.761                  0.                    
2800    79.775                  0.                    
2900    80.760                  300.204               
3000    81.716                  -299.409              
3100    82.646                  -298.665              
3200    83.551                  -297.971              
3300    84.432                  -297.328              
3400    85.291                  -296.737              
3500    86.128                  -296.195              
3600    86.945                  -295.703              
3700    87.743                  -295.259              
3800    88.521                  -294.862              
3900    89.282                  -294.509              
4000    90.026                  -294.199              
