T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  120.754                 -266.508              
300     120.755                 -266.514              
400     122.824                 -277.649              
500     126.780                 -299.407              
600     131.262                 -298.737              
700     135.901                 -297.088              
800     140.542                 -295.401              
900     145.055                 -293.699              
1000    149.387                 292.002               
1100    153.522                 -290.333              
1200    157.460                 -385.474              
1300    161.208                 -382.995              
1400    164.778                 -380.532              
1500    168.181                 -378.089              
1600    171.428                 -375.672              
1700    174.533                 -373.283              
1800    177.504                 -370.927              
1900    180.352                 -368.607              
2000    183.087                 -366.322              
2100    185.715                 -364.071              
2200    188.245                 -361.854              
2300    190.683                 -359.666              
2400    193.035                 -357.503              
2500    195.308                 -355.360              
2600    197.505                 -353.233              
2700    199.632                 -351.116              
2800    201.693                 -349.005              
2900    203.691                 -346.897              
3000    205.631                 -344.787              
