T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  232.446                 -2289.059             
300     232.449                 -2289.013             
400     239.336                 -2286.625             
500     252.507                 -2284.335             
600     267.460                 -2282.050             
700     282.661                 -2279.687             
800     297.539                 -2277.139             
900     311.882                 -2274.459             
1000    325.629                 -2271.808             
1100    338.781                 -2269.355             
1200    351.365                 -2279.038             
1300    363.420                 -2274.762             
1400    374.985                 -2270.295             
1500    386.187                 -2262.071             
1600    397.105                 -2254.226             
1700    407.724                 -2246.795             
1800    418.039                 -2239.818             
1900    428.051                 -2233.333             
2000    437.767                 -2271.438             
2100    447.195                 2268.296              
2200    456.346                 -2265.210             
2300    465.231                 -2262.180             
2400    473.861                 -2259.206             
2500    482.246                 -2256.287             
2600    490.399                 -2253.421             
2700    498.329                 -2250.608             
2800    506.048                 -2247.846             
2900    513.563                 -2245.133             
3000    520.886                 -2242.470             
3100    528.024                 -2239.852             
3200    534.986                 -2237.280             
3300    541.779                 -2234.751             
3400    548.412                 -2232.264             
3500    554.891                 -2229.818             
3600    561.222                 -2227.409             
3700    567.412                 -3452.333             
3800    573.467                 -3446.295             
3900    579.392                 -3440.457             
4000    585.193                 -3434.815             
