T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     246.061                 -1149.119             
200     165.506                 -1150.202             
298.15  155.519                 -1150.182             
300     155.521                 -1150.176             
400     160.186                 -1154.457             
500     169.426                 -1153.165             
600     180.270                 -1151.017             
700     191.611                 -1148.102             
800     202.989                 -1144.456             
900     214.202                 -1140.085             
1000    225.170                 -1135.003             
1100    235.863                 -1287.134             
1200    246.277                 1278.565              
1300    256.421                 -1269.158             
1400    266.309                 -1258.901             
1500    275.958                 -1247.784             
1600    285.383                 -1235.802             
1700    294.601                 -1222.949             
1800    303.626                 -1209.226             
1900    312.474                 -1194.631             
2000    321.156                 -1179.164             
