T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     293.555                 -456.047              
200     258.738                 -458.285              
250     255.197                 -459.330              
298.15  254.391                 -460.240              
300     254.392                 -460.273              
350     255.017                 -461.111              
400     256.443                 -461.856              
450     258.336                 -462.524              
500     260.506                 -463.130              
600     265.252                 -464.220              
700     270.176                 -465.234              
800     275.063                 -466.247              
900     279.821                 -467.320              
1000    284.411                 -479.089              
1100    288.820                 -480.054              
1200    293.047                 -480.970              
1300    297.098                 -481.845              
1400    300.983                 -482.688              
1500    304.709                 -483.508              
1600    308.289                 -484.311              
1700    311.730                 -485.102              
1800    315.042                 -485.888              
1900    318.234                 -486.671              
2000    321.312                 -487.456              
2100    324.285                 -488.247              
2200    327.160                 -489.045              
2300    329.941                 -489.853              
2400    332.634                 -490.672              
2500    335.246                 -491.505              
2600    337.780                 -492.352              
2700    340.240                 -493.214              
2800    342.632                 -787.993              
2900    344.957                 -787.792              
3000    347.221                 -787.607              
3100    349.426                 -787.440              
3200    351.575                 -787.290              
3300    353.670                 -787.157              
3400    355.715                 -787.042              
3500    357.711                 -786.945              
3600    359.661                 -786.865              
3700    361.567                 -786.803              
3800    363.430                 -786.759              
3900    365.253                 -786.732              
4000    367.038                 -786.725              
4100    368.785                 -786.736              
4200    370.497                 -786.767              
4300    372.175                 -786.817              
4400    373.819                 -786.888              
4500    375.432                 -786.976              
4600    377.015                 -787.089              
4700    378.568                 -787.224              
4800    380.093                 -787.383              
4900    381.590                 -787.565              
5000    383.062                 -787.774              
5100    384.508                 -788.010              
5200    385.929                 -788.274              
5300    387.327                 -788.567              
5400    388.701                 -788.893              
5500    390.054                 -789.250              
5600    391.384                 -789.642              
5700    392.694                 -790.071              
5800    393.984                 -790.534              
5900    395.254                 -791.040              
6000    396.506                 -791.565              
