T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     229.370                 -1.692                
200     206.138                 -0.569                
250     203.952                 -0.213                
298.15  203.472                 0.                    
300     203.472                 0.006                 
350     203.828                 0.104                 
400     204.621                 0.094                 
450     205.649                 -0.007                
500     206.805                 -0.178                
600     209.276                 -0.673                
700     211.783                 -1.306                
800     214.235                 -2.027                
900     216.597                 -2.809                
1000    218.858                 -3.638                
1100    221.016                 -4.505                
1200    223.075                 -5.405                
1300    225.042                 -6.337                
1400    226.920                 -7.300                
1500    228.718                 -8.294                
1600    230.439                 -9.318                
1700    232.091                 -10.375               
1800    233.677                 -11.463               
1900    235.202                 -12.584               
2000    236.671                 -13.739               
2100    238.087                 -14.928               
2200    239.454                 -16.151               
2300    240.775                 -17.409               
2400    242.053                 -68.961               
2500    243.290                 -70.368               
2600    244.489                 -71.778               
2700    245.653                 -73.190               
2800    246.782                 -74.607               
2900    247.880                 -76.026               
3000    248.947                 -77.449               
3100    249.986                 -78.876               
3200    250.997                 -80.305               
3300    251.983                 -81.737               
3400    252.945                 -83.172               
3500    253.883                 -84.609               
3600    254.799                 -86.047               
3700    255.693                 -87.487               
3800    256.568                 -88.927               
3900    257.424                 -90.368               
4000    258.261                 -91.809               
4100    259.080                 -93.249               
4200    259.882                 -574.537              
4300    260.669                 -574.887              
4400    261.439                 -575.237              
4500    262.195                 -575.586              
4600    262.937                 -575.935              
4700    263.665                 -576.284              
4800    264.380                 -576.632              
4900    265.082                 -576.980              
5000    265.771                 -577.327              
5100    266.449                 -577.674              
5200    267.116                 -578.020              
5300    267.772                 -578.368              
5400    268.417                 -578.715              
5500    269.052                 -579.064              
5600    269.677                 -579.414              
5700    270.293                 -579.766              
5800    270.899                 -580.120              
5900    271.497                 -580.477              
6000    272.086                 -580.838              
