T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  38.122                  6.860                 
300     38.123                  6.858                 
350     38.416                  6.779                 
400     39.071                  6.675                 
450     39.924                  6.556                 
500     40.883                  6.427                 
600     42.937                  6.153                 
700     45.020                  5.877                 
800     47.057                  5.625                 
900     49.017                  5.368                 
1000    50.892                  5.040                 
1100    52.684                  4.580                 
1200    54.396                  0.                    
1300    56.033                  0.                    
1400    57.603                  0.                    
1500    59.111                  0.                    
1600    60.564                  0.                    
1700    61.968                  0.                    
1800    63.328                  0.                    
1900    64.650                  0.                    
2000    65.937                  14.687                
2100    67.195                  -15.435               
2200    68.426                  -15.998               
2300    69.634                  -16.365               
2400    70.822                  -16.522               
2500    71.994                  -16.455               
