T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     396.063                 -1350.178             
200     334.648                 -1350.857             
250     328.252                 -1351.147             
298.15  326.785                 -1351.432             
300     326.787                 -1351.443             
350     327.935                 -1351.739             
400     330.573                 -1352.029             
450     334.096                 -1352.309             
500     338.154                 -1352.572             
600     347.099                 -1353.048             
700     356.460                 -1353.475             
800     365.821                 -1353.880             
900     374.987                 -1354.296             
1000    383.869                 -1354.746             
1100    392.430                 -1355.254             
1200    400.661                 -1355.839             
1300    408.564                 -1356.517             
1400    416.152                 -1357.302             
1500    423.438                 -1358.206             
1600    430.440                 -1373.776             
1700    437.174                 -1374.547             
1800    443.655                 -1375.398             
1900    449.901                 -1376.333             
2000    455.924                 -1377.357             
2100    461.739                 -1378.476             
2200    467.359                 -1379.693             
2300    472.794                 -1381.011             
2400    478.057                 -1482.951             
2500    483.156                 -1484.633             
2600    488.102                 -1486.357             
2700    492.903                 -1488.124             
2800    497.566                 -1780.891             
2900    502.099                 -1781.683             
3000    506.509                 -1782.504             
3100    510.803                 -1783.354             
3200    514.985                 -1784.236             
3300    519.062                 -1785.150             
3400    523.038                 -1786.098             
3500    526.918                 -1787.082             
3600    530.707                 -1788.103             
3700    534.408                 -1789.161             
3800    538.027                 -1790.260             
3900    541.565                 -1791.400             
4000    545.027                 -1792.584             
4100    548.415                 -1793.812             
4200    551.734                 -2754.787             
4300    554.985                 -2753.937             
4400    558.171                 -2753.143             
4500    561.294                 -2752.406             
4600    564.358                 -2751.729             
4700    567.364                 -2751.115             
4800    570.315                 -2750.568             
4900    573.212                 -2750.089             
5000    576.057                 -2749.682             
5100    578.852                 -2749.350             
5200    581.599                 -2749.096             
5300    584.300                 -2748.923             
5400    586.955                 -2748.834             
5500    589.567                 -2748.832             
5600    592.136                 -2748.920             
5700    594.665                 -2749.101             
5800    597.154                 -2749.378             
5900    599.605                 -2749.754             
6000    602.019                 -2750.233             
