T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  92.835                  -710.872              
300     92.836                  -710.865              
400     95.177                  -710.259              
500     99.776                  -709.314              
600     105.109                 -708.116              
700     110.631                 -706.667              
800     116.124                 -704.949              
900     121.502                 -702.945              
1000    126.733                 -700.637              
1100    131.833                 -697.553              
1200    136.797                 -694.548              
1300    141.602                 -691.616              
1400    146.237                 -688.753              
1500    150.704                 -685.962              
1600    155.005                 -683.248              
1700    159.146                 -680.617              
1800    163.134                 -678.075              
1900    166.979                 -675.627              
2000    170.686                 -673.278              
2100    174.265                 -671.034              
2200    177.722                 668.901               
2300    181.065                 -666.886              
2400    184.300                 -664.998              
2500    187.433                 -663.254              
2600    190.470                 -661.676              
2700    193.416                 -660.303              
2800    196.276                 -685.546              
2900    199.055                 -683.437              
3000    201.757                 -681.347              
